long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,14.35,5.29,0,1,1,1,Female
1,14.25,6.08,0,1,0,0,Male
1,14.25,4.94,1,0,0,0,Female
1,12.5,6.01,0,1,1,0,Female
0,12.46,6.26,0,0,1,1,Female
1,13.57,6.63,1,0,1,1,Male
0,12.38,4.96,1,1,1,0,Female
0,13.16,6.92,1,1,1,1,Male
1,13.27,6.12,0,0,0,1,Female
0,14.86,6.17,1,1,0,1,Male
0,13.99,7.8,1,1,1,0,Male
1,12.72,5.16,1,0,1,1,Female
1,12.67,5.44,0,0,0,1,Female
1,13.48,6.67,1,1,1,0,Male
0,13.46,6.38,0,0,0,1,Female
1,13.39,6.25,0,1,1,0,Female
0,12.64,4.89,1,0,0,0,Female
1,15.35,6.8,0,1,1,0,Male
0,14.62,6.0,0,1,1,0,Male
1,12.35,5.33,0,0,0,1,Female
1,11.53,5.67,0,1,1,0,Female
1,13.98,4.85,0,1,0,1,Female
0,15.46,6.24,1,1,1,0,Male
0,13.39,6.49,1,0,0,1,Male
1,14.05,4.88,0,0,0,0,Female
1,12.52,6.23,0,0,1,1,Female
0,11.63,6.66,1,0,1,0,Female
0,13.07,5.55,0,1,1,0,Female
1,13.31,5.68,1,1,0,0,Female
1,12.74,6.15,0,1,1,0,Female
1,15.26,5.44,0,0,1,0,Male
1,10.51,5.51,0,1,0,0,Female
0,14.04,6.2,0,1,1,1,Male
1,13.79,4.92,1,1,0,1,Female
1,13.46,5.82,1,0,1,0,Female
1,13.44,6.73,1,1,1,1,Male
1,14.52,6.01,1,1,1,0,Male
0,14.44,6.64,1,0,0,1,Male
1,15.22,6.43,1,1,1,0,Male
1,12.83,6.01,1,1,1,0,Female
0,12.61,5.52,0,1,0,1,Male
1,13.64,5.54,0,0,1,1,Female
0,15.44,6.35,1,0,1,1,Male
1,13.82,5.27,1,0,0,0,Female
1,13.25,6.17,1,1,1,0,Female
0,13.42,5.72,1,0,0,1,Female
1,11.91,5.88,0,1,1,0,Female
0,12.25,5.88,0,1,0,0,Female
1,13.9,5.55,0,0,0,1,Female
1,13.41,5.77,0,1,0,1,Male
1,13.72,5.2,0,1,1,0,Female
1,12.4,7.21,1,1,1,1,Male
0,14.17,5.87,1,1,1,0,Male
0,11.84,5.49,0,0,0,0,Female
0,15.54,6.87,1,1,1,1,Male
1,12.74,5.09,1,0,1,1,Female
1,14.86,5.53,0,0,1,0,Male
1,11.48,6.54,1,0,0,0,Female
0,14.92,5.86,0,1,1,1,Male
1,12.64,5.44,0,1,0,0,Female
1,12.62,6.24,0,1,0,1,Female
0,13.19,5.62,1,0,0,0,Female
1,12.3,6.38,1,1,0,0,Female
0,12.83,5.95,1,1,1,0,Male
0,12.26,6.21,0,0,0,1,Female
0,14.0,5.66,1,1,1,1,Male
1,13.2,6.24,1,0,0,1,Male
0,16.63,6.24,1,0,1,1,Male
1,12.23,4.78,0,0,0,0,Female
0,15.29,6.49,1,0,1,0,Male
1,12.43,5.8,0,1,0,1,Male
1,13.47,5.86,1,1,1,0,Male
0,12.15,6.6,0,0,0,0,Female
1,12.27,6.26,0,1,0,1,Female
0,13.58,6.29,0,1,1,1,Male
1,12.63,6.11,0,0,0,0,Female
1,15.23,4.75,0,1,1,1,Female
0,15.86,6.72,0,0,1,1,Male
0,14.38,5.82,1,0,1,1,Male
0,13.94,4.58,0,1,1,1,Female
0,14.54,5.95,0,1,1,1,Male
0,13.23,4.99,0,0,0,1,Female
1,12.84,4.71,0,0,0,0,Female
1,15.02,6.36,1,0,1,1,Female
1,12.9,5.2,0,0,0,0,Female
1,12.56,5.34,0,0,0,0,Female
1,12.35,6.19,1,0,1,1,Female
0,13.76,6.54,1,0,1,0,Male
0,14.77,6.66,1,0,1,0,Male
1,10.65,5.6,1,0,0,0,Female
1,12.99,5.87,1,1,1,0,Female
1,12.8,5.59,1,1,1,0,Female
0,13.82,5.64,1,1,1,1,Male
0,11.17,5.45,1,0,0,0,Female
1,14.09,5.67,1,1,1,1,Male
0,12.86,5.86,0,1,0,1,Female
1,12.8,6.65,0,1,0,1,Female
0,13.69,6.11,0,0,1,1,Male
0,13.76,6.47,1,0,1,0,Male
0,11.74,5.82,0,1,0,1,Female
1,13.36,6.18,0,1,0,1,Female
1,10.68,5.15,0,0,0,0,Female
0,14.08,6.18,1,0,1,1,Male
0,14.12,6.9,1,1,1,1,Male
1,13.04,6.26,0,0,0,0,Male
0,13.6,7.06,0,1,0,1,Male
0,14.08,6.53,1,1,1,1,Male
0,15.18,5.38,1,0,1,1,Male
0,12.68,5.44,0,1,0,0,Female
1,12.03,5.27,0,0,1,1,Female
0,14.4,6.84,1,1,0,1,Male
1,13.52,5.18,0,0,0,1,Female
1,13.0,5.85,1,1,0,1,Female
0,14.55,6.52,1,1,1,0,Male
1,13.27,5.27,0,1,0,0,Female
0,15.44,6.22,1,0,1,1,Male
1,15.08,5.57,1,0,1,1,Male
1,12.73,5.96,0,0,1,0,Female
1,15.07,6.48,1,0,1,0,Male
0,12.92,5.7,1,1,1,1,Male
0,12.5,6.96,1,0,1,0,Male
0,14.16,6.8,1,1,0,0,Male
0,14.07,5.61,0,1,1,0,Male
0,13.46,6.98,1,0,0,1,Male
0,14.83,6.15,1,0,1,1,Male
0,12.14,5.91,0,0,1,0,Male
1,13.34,5.53,0,0,0,1,Female
1,12.28,6.21,0,1,0,0,Female
1,12.38,5.52,0,0,0,0,Female
0,15.49,5.87,0,1,1,1,Male
0,12.64,5.43,1,1,0,1,Male
0,12.3,5.93,0,0,1,0,Female
1,13.02,4.9,0,0,0,1,Female
0,14.38,5.26,0,1,0,1,Female
0,12.89,5.63,1,1,0,0,Male
0,13.59,6.09,1,0,1,0,Female
0,12.25,6.54,0,0,0,0,Female
0,16.33,6.45,1,1,1,0,Male
1,15.32,5.97,0,1,1,0,Female
0,13.86,6.55,1,1,0,1,Male
0,13.14,5.61,0,1,1,0,Male
1,13.26,6.95,0,1,1,0,Male
1,13.88,5.59,1,0,0,1,Female
1,12.91,5.53,0,1,0,0,Female
1,14.02,6.78,1,1,1,1,Male
1,12.89,6.95,1,1,1,0,Female
1,13.6,5.72,0,1,1,0,Female
1,12.59,5.27,0,0,0,1,Female
0,13.61,5.12,0,1,0,0,Female
1,14.06,7.28,1,0,0,1,Male
1,13.24,5.27,0,0,0,0,Female
1,13.17,7.34,1,1,0,1,Male
1,13.24,6.11,1,0,1,0,Male
1,12.14,5.07,0,1,0,1,Female
0,16.38,6.56,1,1,1,0,Male
0,12.73,5.38,0,0,1,0,Female
1,12.51,5.91,1,1,1,0,Female
0,13.81,5.85,0,1,0,1,Male
1,13.4,6.41,0,1,1,1,Male
0,13.22,5.77,1,0,1,0,Male
0,13.51,5.75,1,1,1,0,Male
1,13.09,5.24,0,0,1,0,Female
1,12.81,4.47,1,0,0,1,Female
1,14.11,6.05,0,0,0,1,Female
0,13.82,6.09,0,1,1,0,Male
1,14.13,6.01,1,1,1,1,Male
0,14.36,6.51,1,0,1,1,Male
0,11.69,4.68,0,0,1,0,Female
0,13.42,5.97,1,0,1,0,Male
0,13.44,6.52,1,0,1,1,Female
1,13.42,6.2,0,0,0,0,Male
1,12.76,5.52,0,1,1,0,Female
1,12.71,5.69,0,0,1,0,Female
0,14.91,6.95,1,1,0,1,Male
0,14.94,6.67,1,0,0,1,Male
1,11.85,5.23,1,1,0,0,Female
1,14.84,5.71,0,1,1,0,Female
0,13.48,7.02,1,1,1,1,Male
0,13.25,6.76,1,0,1,1,Male
1,13.07,6.08,0,1,0,0,Female
1,14.99,5.71,0,1,1,0,Male
0,14.23,4.94,0,0,0,0,Female
1,12.66,5.74,1,1,1,1,Female
0,13.17,6.61,1,1,0,1,Male
0,13.13,5.23,1,0,1,0,Male
1,14.04,6.88,1,0,1,1,Male
0,15.07,6.14,0,0,0,1,Male
0,13.65,6.36,1,1,1,1,Male
1,13.25,5.92,0,1,1,1,Female
1,12.48,5.22,0,0,1,0,Female
0,13.84,6.92,0,1,0,0,Male
0,13.78,6.97,1,0,0,0,Male
0,13.37,6.12,1,0,1,0,Male
1,13.76,5.38,1,0,1,0,Female
1,14.07,6.1,0,1,1,0,Male
1,13.98,6.44,1,0,1,0,Male
0,10.99,5.66,1,0,0,0,Female
1,11.27,6.09,0,0,0,1,Female
1,13.51,6.97,0,0,0,0,Male
0,15.38,6.56,1,1,1,1,Male
0,14.56,6.31,1,1,0,1,Male
1,13.06,5.45,0,0,1,1,Female
0,15.23,6.06,0,1,0,0,Male
0,14.53,6.71,0,0,1,1,Male
1,14.93,5.55,1,1,1,1,Male
1,13.14,6.01,0,0,1,0,Female
1,11.8,5.45,1,1,1,0,Female
0,13.82,5.89,1,1,0,1,Male
0,15.68,5.75,1,1,1,0,Male
0,12.2,5.29,0,0,0,1,Female
1,13.17,6.1,0,0,0,0,Female
1,13.16,5.32,0,0,1,0,Female
0,14.18,5.87,1,0,0,0,Female
0,11.39,5.17,1,1,1,1,Female
0,12.92,6.09,0,0,0,1,Female
1,12.24,5.08,0,1,0,0,Female
1,13.87,5.84,1,1,0,0,Female
1,13.75,5.6,1,1,0,0,Female
0,13.28,6.54,1,1,1,0,Male
1,13.41,7.05,0,0,0,1,Male
1,15.17,5.65,1,1,1,0,Male
1,11.47,5.78,0,1,0,0,Female
1,13.02,5.98,0,0,1,0,Male
1,11.72,5.2,0,0,0,0,Female
1,12.97,5.52,0,0,0,1,Female
0,13.11,5.81,1,0,1,1,Male
1,10.02,5.2,1,1,1,0,Female
1,12.49,6.56,0,1,0,1,Male
1,12.99,6.31,0,1,1,0,Male
0,16.05,6.19,1,0,0,0,Male
1,13.1,5.04,0,1,0,1,Female
1,13.25,6.67,1,1,1,1,Male
0,13.6,6.91,1,0,1,0,Female
0,14.57,5.87,1,1,1,1,Male
1,14.99,5.67,1,0,1,0,Male
0,13.87,6.32,1,1,0,1,Male
1,12.08,6.5,0,1,0,0,Female
1,14.72,5.87,1,0,0,0,Female
1,13.64,5.75,0,1,0,1,Female
0,14.16,6.12,0,0,1,0,Male
0,14.33,6.03,0,1,1,1,Male
0,12.28,5.71,0,0,0,0,Female
1,12.86,5.8,1,0,0,0,Female
1,14.38,5.09,1,0,0,0,Female
0,12.63,5.34,0,0,0,1,Female
1,13.12,5.98,0,0,0,0,Female
1,13.1,5.01,0,0,1,0,Female
0,13.0,7.21,1,1,1,0,Male
0,12.35,6.32,0,1,1,0,Female
0,13.59,6.42,0,1,1,1,Male
0,13.97,6.64,1,0,1,1,Male
1,12.99,4.69,1,0,1,1,Female
1,13.94,5.29,0,0,1,1,Female
1,14.35,6.57,0,0,1,0,Male
1,12.16,5.4,0,1,1,1,Female
1,12.61,6.33,0,0,0,1,Female
0,15.17,6.71,0,0,0,1,Male
0,11.18,6.43,0,1,1,0,Male
0,14.83,6.71,0,1,1,0,Male
1,13.24,5.75,0,0,0,0,Female
0,13.57,5.71,1,1,1,0,Male
0,10.47,5.29,0,1,0,0,Female
0,13.94,6.13,1,1,1,0,Male
0,14.06,6.77,1,0,1,1,Male
1,14.34,6.28,1,1,1,0,Male
1,12.1,5.59,0,0,0,0,Female
1,14.2,6.22,0,0,0,1,Female
0,14.7,5.98,1,1,1,0,Male
0,13.09,6.51,1,1,1,1,Male
1,14.14,6.46,0,1,0,1,Male
1,12.25,5.14,1,0,0,1,Female
1,14.82,6.52,1,0,1,1,Male
1,13.75,5.77,0,1,0,1,Female
0,12.88,6.24,1,1,0,1,Male
1,14.08,6.25,1,1,1,1,Male
0,13.15,6.0,1,1,0,1,Male
0,14.15,6.34,0,1,0,1,Male
0,13.14,6.42,0,0,1,0,Male
1,14.03,6.44,0,1,1,1,Male
1,13.07,5.71,0,0,0,1,Female
1,13.95,6.0,0,1,0,1,Male
1,13.95,5.47,0,0,0,1,Female
1,14.2,6.11,1,1,1,1,Male
0,14.7,6.87,0,1,0,0,Male
1,12.77,5.09,0,0,0,0,Female
0,14.26,6.26,1,1,1,0,Male
1,12.72,5.67,0,1,1,1,Female
1,13.08,6.52,0,1,0,1,Female
0,14.06,7.35,1,1,1,1,Male
1,13.71,5.8,0,1,0,0,Female
1,13.16,6.16,0,1,0,0,Female
0,14.75,6.78,1,0,1,0,Male
1,12.03,6.39,1,0,0,1,Female
1,12.45,5.72,0,1,1,1,Male
0,15.0,6.1,1,0,1,1,Male
1,12.49,6.04,0,1,0,1,Male
0,14.4,6.59,1,0,1,1,Male
1,13.69,6.1,1,1,0,0,Female
1,13.0,6.68,1,1,1,1,Male
0,14.35,6.05,1,1,0,1,Male
1,13.77,6.36,1,0,1,1,Female
0,16.11,6.27,0,1,1,1,Male
0,13.38,6.65,1,1,1,1,Male
1,12.9,5.99,1,0,1,0,Female
0,14.34,5.71,0,1,0,1,Female
1,13.87,5.0,0,0,0,0,Female
1,13.74,5.23,0,0,0,1,Female
0,10.99,5.02,1,1,0,0,Female
1,13.93,5.95,1,1,0,0,Female
1,12.87,5.11,0,1,0,0,Female
0,13.4,6.59,1,1,0,1,Male
1,11.52,6.62,0,1,1,0,Female
1,12.99,6.41,1,0,0,0,Female
1,13.03,4.78,0,1,0,0,Female
1,13.92,6.36,1,0,0,1,Male
0,14.28,6.88,1,1,1,0,Male
1,13.49,5.12,0,1,1,0,Female
1,13.87,4.87,1,1,0,0,Female
0,13.19,5.69,0,1,0,0,Female
0,14.12,6.49,1,1,0,0,Male
1,13.8,6.35,0,1,0,1,Male
1,12.95,5.46,0,0,1,0,Female
1,14.24,5.77,1,1,0,0,Male
1,11.44,5.88,0,1,0,1,Female
0,14.54,6.13,1,1,0,1,Male
0,14.72,6.84,1,1,1,1,Male
1,11.61,5.92,0,0,1,0,Female
0,13.16,5.51,0,1,1,1,Female
1,12.9,4.77,0,0,0,0,Female
1,12.73,6.45,1,0,1,1,Female
0,15.67,6.58,1,1,1,1,Male
0,13.76,6.22,1,1,0,1,Male
1,13.53,7.12,1,1,0,0,Male
0,13.4,5.69,0,1,1,1,Female
0,14.34,6.36,1,0,1,1,Male
1,12.84,5.77,0,1,1,1,Female
0,12.48,6.4,1,1,1,0,Male
1,13.46,5.38,1,0,0,1,Female
1,13.07,6.11,0,0,0,1,Female
1,16.69,6.31,0,1,0,1,Male
0,13.35,5.36,0,0,0,0,Female
1,12.53,6.1,0,0,0,0,Female
1,13.13,6.08,1,1,1,0,Male
0,11.92,6.14,0,1,0,1,Female
1,12.59,6.68,1,0,0,0,Female
1,13.61,5.78,0,0,1,0,Female
0,14.71,6.6,1,1,1,1,Male
0,12.62,6.98,0,0,1,1,Male
1,13.06,6.4,0,0,0,1,Female
0,15.78,6.08,0,1,1,1,Male
0,11.7,5.47,1,1,1,0,Female
1,13.76,6.04,1,1,0,1,Female
0,12.8,5.63,0,0,0,0,Female
1,14.29,5.22,0,0,0,0,Female
1,11.8,5.97,1,0,1,1,Female
0,14.44,5.83,0,1,1,1,Male
1,13.4,5.53,1,1,1,0,Female
0,13.11,5.41,1,1,1,1,Male
0,14.78,6.41,0,0,1,1,Male
1,13.51,5.15,0,0,0,0,Female
1,11.39,5.45,0,1,0,0,Female
0,10.92,6.5,0,0,0,0,Male
0,14.4,6.21,1,1,0,1,Male
0,13.36,5.98,1,1,1,0,Male
1,11.52,5.74,0,1,0,1,Female
0,14.39,5.62,1,1,1,1,Male
1,15.21,5.54,1,0,1,0,Female
1,12.61,5.08,1,1,0,0,Female
1,14.57,5.6,0,0,0,0,Female
1,16.11,6.49,1,1,0,1,Male
1,13.22,5.98,0,1,0,1,Female
0,13.77,5.53,0,1,1,0,Female
1,12.99,4.34,0,0,0,0,Female
1,12.7,7.55,0,0,0,1,Female
0,13.73,5.77,0,0,0,0,Female
1,12.49,6.19,1,0,1,1,Male
1,13.3,4.93,1,1,0,0,Female
0,12.48,4.97,1,0,0,0,Female
0,13.3,6.3,1,1,0,0,Male
1,15.52,5.87,1,0,0,0,Female
1,14.51,6.1,1,0,1,0,Male
1,12.41,5.82,0,0,1,1,Female
0,14.17,5.49,0,1,1,1,Male
1,12.11,6.16,1,1,1,1,Male
1,13.36,5.65,0,0,1,0,Female
1,13.65,5.43,0,1,0,1,Female
1,12.6,5.07,1,0,0,0,Female
0,14.6,6.04,1,1,1,0,Male
1,13.14,6.19,1,1,1,0,Male
0,13.4,5.87,0,1,1,1,Male
0,13.48,4.99,0,1,0,0,Female
0,13.71,5.9,0,1,0,0,Male
0,12.91,6.11,0,1,1,1,Male
0,12.16,5.53,0,0,0,0,Female
0,13.05,5.93,1,1,1,0,Male
0,14.1,6.31,1,1,1,0,Male
0,12.92,5.82,0,0,0,1,Female
1,15.67,6.07,0,0,0,1,Male
0,11.57,6.23,0,0,1,0,Female
1,14.36,5.97,0,1,1,0,Female
1,12.83,5.92,0,0,1,0,Female
1,13.54,5.44,0,1,0,1,Female
1,13.67,4.86,1,0,0,1,Female
1,11.03,6.5,0,1,1,1,Male
1,15.35,6.32,1,0,1,1,Male
1,14.33,5.86,0,1,1,0,Female
1,11.88,5.58,1,0,0,1,Female
0,13.39,6.4,1,0,1,0,Male
1,12.26,5.33,0,0,0,0,Female
1,11.82,5.99,0,1,0,0,Female
1,13.13,5.74,1,1,0,0,Female
1,13.08,6.25,1,0,1,1,Male
0,15.52,5.66,1,1,0,1,Male
1,12.86,5.22,0,0,0,1,Female
1,13.48,5.29,0,1,0,0,Female
0,14.04,6.35,1,1,1,0,Male
0,13.51,6.75,1,1,1,1,Male
0,12.28,4.92,1,0,0,1,Female
1,12.4,5.08,1,1,1,0,Female
0,15.37,6.4,0,0,1,1,Male
0,14.31,6.15,1,1,1,0,Male
1,13.11,5.89,1,1,1,1,Male
0,12.61,5.68,0,0,0,1,Female
1,15.82,6.72,1,0,0,0,Male
1,13.32,5.76,0,1,1,0,Female
0,14.91,7.22,1,1,1,0,Male
1,14.8,6.79,1,1,1,1,Male
1,14.7,5.93,1,1,0,1,Male
0,15.16,6.72,1,1,1,1,Male
1,14.29,6.04,1,1,0,0,Female
1,13.05,5.9,0,0,1,1,Female
1,14.07,6.06,0,0,0,0,Male
1,11.68,5.76,0,0,0,1,Female
0,12.94,5.9,1,0,1,0,Male
0,13.28,5.93,1,0,1,1,Male
0,16.49,5.88,1,0,1,0,Male
0,14.14,6.01,0,1,1,0,Male
1,14.01,4.64,0,1,0,0,Female
0,12.78,7.2,1,1,1,0,Male
0,12.16,5.63,1,0,1,1,Male
1,13.1,5.03,1,1,0,1,Female
1,15.44,6.06,1,0,1,0,Male
0,14.33,6.47,1,1,1,0,Male
0,14.6,5.47,1,1,1,1,Male
1,13.39,6.34,0,1,0,1,Female
0,13.41,5.3,1,0,1,1,Male
1,11.17,5.95,0,1,0,0,Female
1,13.37,6.43,1,1,1,1,Male
0,15.41,6.4,0,1,0,1,Male
1,12.27,6.11,0,0,0,0,Female
0,12.21,6.57,0,1,0,0,Male
0,13.25,6.5,1,1,1,1,Male
0,12.36,5.24,0,0,1,1,Female
0,13.1,6.44,0,0,0,1,Female
0,12.8,6.04,0,0,0,0,Female
1,11.8,6.14,0,0,1,0,Female
0,12.49,5.16,0,0,0,0,Female
0,13.46,6.41,1,1,1,1,Male
1,13.04,5.54,1,1,0,0,Female
0,15.68,6.1,1,0,1,0,Male
0,14.11,5.68,1,1,1,1,Male
1,13.71,6.44,0,1,1,1,Male
1,13.85,5.28,0,1,1,0,Female
0,12.83,6.73,0,0,1,0,Female
0,12.7,6.46,1,0,0,0,Male
1,12.57,6.0,0,0,1,1,Female
0,13.78,5.92,0,1,0,0,Female
1,12.89,5.86,0,0,1,0,Female
0,13.22,4.93,1,0,0,1,Female
1,12.68,6.85,0,1,1,0,Male
0,14.61,6.03,0,1,1,0,Male
1,15.94,5.41,0,0,0,0,Female
0,15.75,6.85,0,0,0,1,Male
1,12.32,4.51,0,1,1,1,Female
1,13.69,5.15,0,0,0,1,Female
1,14.47,6.31,1,0,1,1,Male
0,13.68,6.2,1,0,0,1,Male
1,16.05,6.05,1,0,0,0,Male
0,13.49,5.79,0,1,0,0,Female
0,14.17,6.68,1,0,1,1,Male
0,12.68,5.44,1,1,0,0,Female
1,15.44,6.21,1,1,1,0,Male
0,14.58,6.18,0,0,0,1,Male
1,12.29,6.3,1,1,0,1,Female
0,12.83,5.06,0,0,0,1,Female
1,11.83,5.15,0,1,0,0,Female
0,11.25,5.84,1,0,0,0,Female
0,12.69,5.75,1,0,1,1,Female
0,13.69,5.67,0,1,1,1,Female
1,14.28,5.99,0,0,0,0,Female
0,12.45,5.23,0,0,0,1,Female
0,15.78,6.03,0,0,1,1,Male
0,13.64,5.45,0,0,1,1,Female
0,14.22,5.51,1,0,1,1,Female
0,13.97,6.62,0,0,0,0,Male
1,11.2,6.33,0,0,1,1,Female
0,14.87,5.76,1,1,1,0,Male
0,13.65,5.93,1,1,0,1,Male
1,12.28,5.81,0,1,0,0,Female
1,15.41,5.46,1,0,1,1,Male
1,12.66,5.27,0,1,0,0,Female
0,12.3,7.06,1,0,0,0,Male
0,14.37,6.21,1,1,1,0,Male
0,13.3,5.56,1,1,1,0,Male
1,13.4,5.12,0,0,0,0,Female
0,13.01,5.78,0,1,0,1,Female
0,15.47,7.37,0,1,1,0,Male
0,14.91,7.13,1,1,1,0,Male
1,12.92,6.28,1,0,1,0,Female
1,12.63,4.47,0,0,0,1,Female
0,14.8,6.9,1,1,0,1,Male
0,15.97,5.73,1,1,1,1,Male
0,12.12,5.82,1,1,0,1,Female
1,13.78,6.08,1,1,0,1,Female
0,11.92,5.02,0,1,0,0,Female
1,12.68,5.09,1,1,0,0,Female
1,14.02,4.85,0,1,1,1,Female
0,14.72,5.67,1,0,1,0,Male
1,13.83,5.53,1,1,0,0,Female
0,13.04,6.26,1,0,1,0,Male
0,11.95,5.52,0,1,0,0,Female
0,13.31,7.21,1,0,1,1,Male
1,14.31,6.27,0,1,0,0,Female
1,11.86,5.84,0,0,1,0,Female
0,13.25,7.08,1,1,1,0,Male
0,14.52,6.63,0,1,0,1,Male
1,14.32,5.26,0,1,0,0,Female
1,15.21,6.4,1,1,1,1,Female
1,11.31,6.06,1,1,0,0,Female
1,11.92,5.64,0,1,0,1,Female
0,13.77,6.55,0,0,0,0,Female
0,13.38,6.34,1,1,1,1,Male
1,12.95,6.44,1,1,1,0,Male
1,12.43,5.49,0,0,1,1,Female
0,13.41,6.26,0,1,0,1,Male
0,13.68,5.27,1,0,1,1,Male
0,11.78,6.37,1,1,1,0,Male
1,12.75,5.2,0,0,1,1,Female
1,14.82,5.59,1,0,1,1,Male
0,14.59,6.05,0,0,1,1,Female
0,12.47,5.99,1,0,0,1,Male
1,13.49,6.61,1,0,0,1,Female
0,13.33,6.38,0,1,1,0,Male
1,12.38,5.66,0,1,1,0,Female
1,11.09,5.46,0,1,1,1,Female
0,13.3,6.96,1,1,1,0,Male
1,14.3,5.88,0,0,1,1,Female
0,12.08,4.84,0,0,0,1,Female
1,11.45,6.32,1,1,0,0,Female
1,13.8,5.94,0,1,0,0,Female
1,11.35,5.18,1,0,0,1,Female
1,14.22,5.53,0,1,0,0,Female
1,12.1,5.05,0,0,0,0,Female
1,11.9,5.61,1,1,1,0,Female
0,12.69,6.33,1,1,1,0,Male
1,15.02,6.83,0,1,1,1,Male
1,12.29,5.47,1,0,1,1,Female
1,13.35,4.89,0,0,0,1,Female
0,15.12,6.12,0,1,1,1,Male
1,13.91,5.49,0,1,1,1,Male
1,12.13,6.51,1,1,1,1,Male
0,11.71,4.8,0,0,0,0,Female
1,13.01,5.81,0,1,1,1,Male
1,13.99,5.7,0,0,0,1,Female
1,13.6,5.9,1,0,1,0,Female
0,13.52,5.76,1,1,1,1,Male
1,12.32,6.22,0,1,0,1,Female
0,13.3,4.89,0,1,1,1,Female
1,13.43,5.67,0,0,0,0,Female
0,13.7,6.71,1,1,0,1,Female
1,14.61,6.85,1,1,0,0,Male
0,13.8,6.73,0,1,1,1,Male
1,12.89,5.66,1,0,0,1,Female
0,12.39,5.51,1,1,0,0,Female
0,14.09,6.72,1,0,1,1,Male
1,13.7,6.13,0,0,0,0,Female
0,13.16,6.01,1,1,1,1,Male
1,14.11,5.03,0,0,1,0,Female
0,11.86,5.65,0,0,0,0,Female
0,14.72,6.27,1,0,1,1,Male
0,13.9,6.14,1,1,1,1,Male
0,15.9,5.66,1,0,0,1,Male
1,14.34,6.27,0,0,1,1,Male
0,11.82,5.67,1,0,0,0,Female
1,13.75,6.42,1,1,1,1,Male
1,13.94,5.22,0,0,0,0,Female
1,12.86,6.39,0,0,1,1,Male
0,13.23,6.08,1,0,0,0,Male
1,13.96,5.88,1,0,1,0,Female
0,13.08,5.64,1,0,1,0,Male
0,14.09,5.71,0,0,0,1,Male
0,14.3,6.2,0,1,1,1,Male
1,12.02,6.36,1,0,0,1,Male
0,12.48,5.46,0,1,1,1,Female
1,12.42,5.75,0,1,0,0,Female
1,13.84,5.92,1,1,0,1,Male
0,13.37,6.83,1,0,1,0,Male
0,13.59,6.08,0,0,1,0,Male
1,13.97,6.01,0,0,1,1,Female
1,12.78,5.49,0,0,0,1,Female
1,11.94,7.07,1,1,0,0,Female
1,12.76,5.61,0,0,0,0,Female
0,13.26,6.5,0,0,1,0,Male
1,13.68,6.3,0,0,0,1,Male
0,13.95,6.71,1,1,1,0,Male
1,12.72,5.82,1,0,0,0,Female
0,15.1,5.42,1,1,1,0,Male
1,13.51,5.9,0,1,1,0,Female
1,14.66,6.51,0,1,0,0,Female
1,14.82,6.22,0,1,1,1,Male
1,13.71,6.35,0,0,1,1,Male
0,13.18,5.77,1,1,1,1,Male
1,14.53,5.89,1,0,1,0,Female
0,14.53,5.21,1,0,0,1,Female
1,14.21,5.86,0,0,1,1,Male
1,13.2,6.1,1,1,1,1,Male
1,12.7,5.26,1,0,0,0,Female
1,13.6,6.58,1,1,0,1,Male
1,12.65,5.36,0,1,0,1,Female
1,11.34,6.09,1,1,1,0,Female
0,11.39,6.3,0,1,1,1,Male
0,14.11,6.2,1,1,1,1,Male
0,12.26,5.53,1,1,0,1,Male
0,16.44,6.31,1,1,1,1,Male
1,14.08,6.23,0,0,0,0,Female
0,12.51,6.22,1,1,0,1,Female
1,11.72,5.2,1,0,0,0,Female
0,13.2,6.03,1,0,1,1,Male
1,14.11,4.81,1,1,0,0,Female
1,15.59,5.19,1,1,1,1,Male
0,14.96,6.27,1,1,1,0,Male
0,15.94,5.42,1,0,1,1,Male
0,14.06,5.84,1,0,1,0,Male
1,14.29,6.56,1,0,0,1,Male
1,13.73,5.66,1,1,0,1,Male
0,14.96,5.22,0,0,1,0,Female
0,12.96,7.49,0,1,1,1,Male
1,14.56,6.1,1,1,1,0,Female
0,13.48,5.14,1,0,0,1,Female
0,14.44,6.21,0,1,1,0,Male
0,14.17,6.04,1,0,1,1,Male
0,14.29,6.58,1,1,1,0,Male
1,12.45,5.87,0,1,0,0,Female
0,13.96,5.73,1,1,1,1,Male
0,14.81,5.23,0,0,0,0,Female
1,16.05,6.72,1,0,1,1,Male
0,15.31,6.44,1,1,1,1,Male
1,13.89,5.35,0,1,0,1,Female
0,12.76,5.76,0,1,0,0,Female
0,14.23,7.2,0,1,0,1,Male
1,13.29,5.43,1,0,0,0,Female
0,12.16,6.33,0,1,0,0,Female
1,12.19,5.12,0,0,0,1,Female
0,12.75,6.08,1,0,0,0,Female
0,12.5,5.7,0,0,0,1,Female
0,12.79,6.42,1,0,0,0,Male
1,15.63,6.69,1,0,1,1,Male
1,11.12,5.13,0,0,0,0,Female
1,13.93,6.51,0,1,1,1,Male
0,13.85,6.55,1,0,1,1,Male
1,12.05,6.0,0,1,1,0,Female
0,15.52,6.02,1,0,1,1,Male
1,12.89,5.58,0,1,1,0,Female
1,14.46,5.66,0,1,0,0,Female
